city_key,state,latitude,longitude,source
ITHACA,MI,43.29170,-84.60750,geonames
IVANHOE,MN,44.46330,-96.24726,geonames
IVYDALE,WV,38.53565,-81.03483,geonames
JACKPOT,NV,41.98324,-114.67476,geonames
JACKSBORO,TX,33.21845,-98.15866,geonames
JACKSON,AL,33.81382,-85.76130,geonames
JACKSON,GA,32.65376,-83.75963,geonames
JACKSON,MI,42.24587,-84.40135,geonames
JACKSON,MN,43.62079,-94.98860,geonames
JACKSON,MO,37.38227,-89.66621,geonames
JACKSON,MS,32.29876,-90.18481,geonames
JACKSON,NE,41.38946,-97.49477,geonames
JACKSON,OH,39.05202,-82.63655,geonames
JACKSON,TN,35.61452,-88.81395,geonames
JACKSONVILLE,AR,34.86620,-92.11015,geonames
JACKSONVILLE,FL,30.33218,-81.65565,geonames
JACKSONVILLE,IL,39.73394,-90.22901,geonames
JACKSONVILLE,NC,34.75405,-77.43024,geonames
JACKSONVILLE,TX,31.96378,-95.27050,geonames
JACUMBA,CA,32.61756,-116.18974,geonames
JAL,NM,32.11318,-103.19351,geonames
JAMESTOWN,MO,36.80534,-93.46658,geonames
JAMESTOWN,ND,46.91054,-98.70844,geonames
JAMESTOWN,NM,35.47080,-108.44206,geonames
JAMESTOWN,NY,42.09700,-79.23533,geonames
JAMESTOWN,SC,33.28600,-79.69257,geonames
JANE LEW,WV,39.10982,-80.40676,geonames
JANESVILLE,IA,42.64609,-92.46296,geonames
JANESVILLE,MN,44.11608,-93.70800,geonames
JANESVILLE,WI,42.68279,-89.01872,geonames
JARRELL,TX,30.82491,-97.60445,geonames
JASPER,AL,33.83122,-87.27751,geonames
JASPER,FL,30.51827,-82.94819,geonames
JASPER,GA,34.46787,-84.42909,geonames
JASPER,IN,38.39144,-86.93111,geonames
JASPER,MO,37.33616,-94.30134,geonames
JASPER,TN,35.07424,-85.62608,geonames
JASPER,TX,30.92020,-93.99658,geonames
JEAN,NV,35.77887,-115.32388,geonames
JEFFERSON,GA,34.11705,-83.57239,geonames
JEFFERSON,IA,42.01526,-94.37747,geonames
JEFFERSON,TX,30.09299,-93.73655,geonames
JEFFERSON,WI,43.00556,-88.80733,geonames
JEFFERSON CITY,MO,38.57670,-92.17352,geonames
JEFFERSONVILLE,GA,34.11705,-83.57239,geonames
JEFFERSONVILLE,OH,39.65367,-83.56381,geonames
JEMISON,AL,32.95985,-86.74665,geonames
JENNINGS,FL,30.60410,-83.09792,geonames
JENNINGS,LA,30.22243,-92.65708,geonames
JEROME,ID,42.72407,-114.51865,geonames
JERSEY CITY,NJ,40.72816,-74.07764,geonames
JESSUP,MD,39.14927,-76.77525,geonames
JESUP,GA,31.60785,-81.88634,geonames
JIM THORPE,PA,40.87592,-75.73241,geonames
JOAQUIN,TX,31.96578,-94.05499,geonames
JOELTON,TN,36.31311,-86.86528,geonames
JOHNS ISLAND,SC,32.76900,-80.10200,geonames
JOHNSON,KS,37.57057,-101.75100,geonames
JOHNSON CREEK,WI,43.07611,-88.77427,geonames
JOHNSTON,RI,41.82186,-71.50675,geonames
JOHNSTOWN,CO,40.33693,-104.91220,geonames
JOLIET,IL,41.52519,-88.08340,geonames
JONESBORO,AR,35.84230,-90.70428,geonames
JONESBURG,MO,38.85338,-91.30599,geonames
JONESTOWN,PA,40.41370,-76.47830,geonames
JONESVILLE,LA,31.62656,-91.81818,geonames
JONESVILLE,NC,36.23930,-80.84452,geonames
JOPLIN,MO,37.08423,-94.51328,geonames
JORDAN,NY,43.06534,-76.47299,geonames
JOSEPH CITY,AZ,34.95586,-110.33401,geonames
JOURDANTON,TX,28.91803,-98.54641,geonames
JUNCTION,TX,30.48936,-99.77201,geonames
JUNCTION CITY,KS,39.02861,-96.83140,geonames
JUPITER,FL,26.93422,-80.09421,geonames
KADOKA,SD,43.83388,-101.50987,geonames
KALAMA,WA,46.00767,-122.84436,geonames
KALAMAZOO,MI,42.29171,-85.58723,geonames
KANE,PA,41.66284,-78.81114,geonames
KANKAKEE,IL,41.12003,-87.86115,geonames
KANNAPOLIS,NC,35.48736,-80.62173,geonames
KANSAS CITY,KS,39.11417,-94.62746,geonames
KANSAS CITY,MO,39.09973,-94.57857,geonames
KARNES CITY,TX,28.88498,-97.90084,geonames
KASSON,MN,44.02996,-92.75074,geonames
KAUKAUNA,WI,44.27804,-88.27205,geonames
KEARNEY,MO,39.36778,-94.36217,geonames
KEARNEYSVILLE,WV,39.38816,-77.88555,geonames
KEARNY,NJ,40.76843,-74.14542,geonames
KEENESBURG,CO,40.10832,-104.51996,geonames
KEMP,TX,32.44264,-96.22998,geonames
KENDALLVILLE,IN,41.44144,-85.26498,geonames
KENLY,NC,35.59627,-78.12416,geonames
KENMARE,ND,48.67475,-102.08266,geonames
KENNER,LA,29.99409,-90.24174,geonames
KENOSHA,WI,42.58474,-87.82119,geonames
KENT,OH,41.15367,-81.35789,geonames
KENT,WA,47.38093,-122.23484,geonames
KENTWOOD,LA,30.93824,-90.50898,geonames
KERMIT,TX,31.85763,-103.09267,geonames
KERNERSVILLE,NC,36.11986,-80.07365,geonames
KERSEY,CO,40.38748,-104.56163,geonames
KEWASKUM,WI,43.52083,-88.22899,geonames
KEYSVILLE,VA,37.04043,-78.48333,geonames
KIELER,WI,42.58139,-90.60263,geonames
KILLDEER,ND,47.37196,-102.75408,geonames
KILLEEN,TX,31.11712,-97.72780,geonames
KIMBALL,MN,45.31246,-94.30027,geonames
KIMBALL,SD,43.74667,-98.95843,geonames
KING CITY,MO,40.05138,-94.52412,geonames
KING GEORGE,VA,38.26818,-77.18442,geonames
KING OF PRUSSIA,PA,40.08927,-75.39602,geonames
KINGDOM CITY,MO,38.95282,-91.93907,geonames
KINGFISHER,OK,35.86143,-97.93172,geonames
KINGMAN,AZ,35.18944,-114.05301,geonames
KINGSLAND,GA,30.79996,-81.68983,geonames
KINGSPORT,TN,36.54843,-82.56182,geonames
KINGSTON,TN,35.88091,-84.50854,geonames
KINGSTON SPRINGS,TN,36.10200,-87.11501,geonames
KINGSVILLE,OH,41.89089,-80.67619,geonames
KINGSVILLE,TX,27.51587,-97.85611,geonames
KINSTON,NC,35.26266,-77.58164,geonames
KIOWA,OK,34.72065,-95.89916,geonames
KISSIMMEE,FL,28.30468,-81.41667,geonames
KITTERY,ME,43.08814,-70.73616,geonames
KNIGHTSTOWN,IN,39.79560,-85.52636,geonames
KNOXVILLE,AL,33.59177,-85.89719,geonames
KNOXVILLE,IL,40.90837,-90.28485,geonames
KNOXVILLE,TN,35.96064,-83.92074,geonames
KODAK,TN,35.97453,-83.62684,geonames
KOKOMO,IN,40.48643,-86.13360,geonames
KOSCIUSKO,MS,33.05800,-89.58956,geonames
KOSHKONONG,MO,36.59589,-91.64570,geonames
KOSSE,TX,31.30768,-96.63192,geonames
KREMMLING,CO,40.05887,-106.38892,geonames
KUTTAWA,KY,37.05894,-88.13253,geonames
KUTZTOWN,PA,40.51732,-75.77742,geonames
KYLE,TX,29.98911,-97.87723,geonames
LA CROSSE,WI,43.80136,-91.23958,geonames
LA FAYETTE,NY,42.89229,-76.10520,geonames
LA FERIA,TX,26.15896,-97.82389,geonames
LA GRANDE,OR,45.32458,-118.08772,geonames
LA GRANGE,IL,41.80503,-87.86923,geonames
LA PLACE,LA,30.06698,-90.48147,geonames
LA PLATA,MO,40.02337,-92.49158,geonames
LA PORTE,IN,41.60774,-86.71389,geonames
LA SALLE,IL,41.33337,-89.09175,geonames
LA VERGNE,TN,36.01562,-86.58194,geonames
LA VERNIA,TX,29.35635,-98.11556,geonames
LA VILLA,TX,26.29868,-97.92861,geonames
LABELLE,FL,26.76173,-81.43841,geonames
LADDONIA,MO,39.24254,-91.64544,geonames
LADSON,SC,32.98573,-80.10981,geonames
LADYSMITH,WI,45.46302,-91.10404,geonames
LAFAYETTE,IN,40.41670,-86.87529,geonames
LAFAYETTE,LA,30.22409,-92.01984,geonames
LAGRANGE,GA,33.03929,-85.03133,geonames
LAKE,MS,32.34320,-89.32868,geonames
LAKE ARIEL,PA,41.45397,-75.38268,geonames
LAKE BUTLER,FL,28.50167,-81.54091,geonames
LAKE CHARLES,LA,30.21309,-93.20440,geonames
LAKE CITY,AR,35.81619,-90.43427,geonames
LAKE CITY,FL,30.18968,-82.63929,geonames
LAKE CITY,MN,44.44968,-92.26820,geonames
LAKE HAVASU CITY,AZ,34.48390,-114.32245,geonames
LAKE MILLS,WI,43.08139,-88.91177,geonames
LAKE ODESSA,MI,42.78476,-85.13834,geonames
LAKE PANASOFFKEE,FL,28.77700,-82.12000,geonames
LAKE PARK,GA,30.68215,-83.17959,geonames
LAKE PARK,MN,46.88635,-96.09450,geonames
LAKE PLACID,FL,27.29834,-81.37124,geonames
LAKE STATION,IN,41.57504,-87.23892,geonames
LAKE VILLAGE,AR,33.32873,-91.28178,geonames
LAKE VILLAGE,IN,41.13753,-87.44864,geonames
LAKE WALES,FL,27.90141,-81.58591,geonames
LAKE ZURICH,IL,42.19697,-88.09341,geonames
LAKELAND,FL,28.03947,-81.94980,geonames
LAKEVILLE,MN,44.64969,-93.24272,geonames
LAKIN,KS,37.94058,-101.25489,geonames
LAMAR,CO,38.08723,-102.62075,geonames
LAMAR,MO,37.49505,-94.27661,geonames
LAMAR,PA,41.01618,-77.53110,geonames
LAMBSBURG,VA,36.58541,-80.76118,geonames
LAMESA,TX,32.73760,-101.95099,geonames
LAMONT,FL,30.37715,-83.81294,geonames
LAMPASAS,TX,31.06378,-98.18170,geonames
LANCASTER,MA,42.45565,-71.67312,geonames
LANCASTER,MO,37.69893,-93.79604,geonames
LANCASTER,NY,42.90061,-78.67031,geonames
LANCASTER,OH,39.71368,-82.59933,geonames
LANCASTER,PA,40.03788,-76.30551,geonames
LANCASTER,SC,34.72043,-80.77090,geonames
LAND O LAKES,FL,28.21890,-82.45759,geonames-fuzzy
LANEXA,VA,37.42376,-76.90108,geonames
LANSING,IL,41.56476,-87.53893,geonames
LANSING,MI,42.73253,-84.55553,geonames
LAPEER,MI,43.05142,-83.31883,geonames
LARAMIE,WY,41.31137,-105.59110,geonames
LAREDO,TX,27.50641,-99.50754,geonames
LAROSE,LA,29.57244,-90.38175,geonames
LARSEN,WI,44.19165,-88.62400,geonames
LAS CRUCES,NM,32.31232,-106.77834,geonames
LAS VEGAS,NM,35.59393,-105.22390,geonames
LAS VEGAS,NV,36.17497,-115.13722,geonames
LATHROP,MO,39.54834,-94.32995,geonames
LATIMER,IA,42.76331,-93.36826,geonames
LATTA,SC,34.33710,-79.43116,geonames
LAUDERDALE,MS,32.52069,-88.51170,geonames
LAUREL,DE,38.55650,-75.57131,geonames
LAUREL,MS,31.69405,-89.13061,geonames
LAUREL,MT,45.66912,-108.77153,geonames
LAUREL,NE,42.42944,-97.08977,geonames
LAURENS,SC,34.49901,-82.01426,geonames
LAWRENCE,KS,38.97167,-95.23525,geonames
LAWRENCE,MS,32.32514,-89.23284,geonames
LAWRENCEBURG,IN,39.09089,-84.84995,geonames
LAWRENCEBURG,TN,35.24230,-87.33474,geonames
LAWRENCEVILLE,PA,40.46757,-79.96061,geonames
LAWTEY,FL,30.04413,-82.07177,geonames
LAWTON,OK,34.60869,-98.39033,geonames
LE MARS,IA,42.79416,-96.16558,geonames
LE ROY,IL,40.35198,-88.76424,geonames
LEAKEY,TX,29.72884,-99.76145,geonames
LEAVENWORTH,IN,38.19979,-86.34414,geonames
LEBANON,IN,40.04837,-86.46917,geonames
LEBANON,MO,37.68060,-92.66379,geonames
LEBANON,NH,43.64229,-72.25176,geonames
LEBANON,OH,39.43534,-84.20299,geonames
LEBANON,PA,40.34093,-76.41135,geonames
LEBANON,TN,36.20811,-86.29110,geonames
LEBANON JUNCTION,KY,37.83451,-85.73190,geonames
LEBO,KS,38.41668,-95.85304,geonames
LECANTO,FL,28.85165,-82.48760,geonames
LEDGEWOOD,NJ,40.88121,-74.65599,geonames
LEE,FL,28.81082,-81.87786,geonames
LEE,MA,42.30425,-73.24816,geonames
LEEDS,ND,48.28889,-99.43764,geonames
LEESBURG,FL,28.81082,-81.87786,geonames
LEESBURG,GA,31.73212,-84.17074,geonames
LEESBURG,VA,39.11566,-77.56360,geonames
LEESPORT,PA,40.44704,-75.96632,geonames
LEESVILLE,LA,31.14352,-93.26100,geonames
LEESVILLE,SC,33.91014,-81.53733,geonames
LELAND,MS,33.40539,-90.89760,geonames
LELAND,NC,34.25628,-78.04471,geonames
LEMITAR,NM,34.15979,-106.91031,geonames
LEMONT,IL,41.67364,-88.00173,geonames
LENA,WI,44.95110,-88.04677,geonames
LENEXA,KS,38.95362,-94.73357,geonames
LENNON,MI,42.98445,-83.93002,geonames
LENNOX,SD,43.35415,-96.89200,geonames
LENOIR CITY,TN,35.79730,-84.25603,geonames
LENORAH,TX,32.30456,-101.87625,geonames
LEOLA,PA,40.08787,-76.18495,geonames
LEOMINSTER,MA,42.52509,-71.75979,geonames
LEON,KS,37.69030,-96.78225,geonames
LEVITTOWN,PA,40.15511,-74.82877,geonames
LEWIS,NY,44.27505,-73.56569,geonames
LEWISPORT,KY,37.93700,-86.90221,geonames
LEWISTON,ID,46.41655,-117.01766,geonames
LEWISTON WOODVILLE,NC,36.12293,-77.17663,geonames
LEWISTOWN,MT,47.06247,-109.42824,geonames
LEXINGTON,IL,40.64142,-88.78340,geonames
LEXINGTON,KY,37.98869,-84.47772,geonames
LEXINGTON,MA,42.44732,-71.22450,geonames
LEXINGTON,NC,35.82403,-80.25338,geonames
LEXINGTON,NE,40.78084,-99.74150,geonames
LEXINGTON,SC,33.98154,-81.23621,geonames
LEXINGTON,VA,37.78402,-79.44282,geonames
LIBERAL,KS,37.04308,-100.92100,geonames
LIBERTY,ME,44.38924,-69.30282,geonames
LIBERTY,MO,39.24611,-94.41912,geonames
LIBERTY,PA,40.32535,-79.85616,geonames
LIBERTY,TX,30.05799,-94.79548,geonames
LIBERTY HILL,TX,30.66491,-97.92252,geonames
LIBERTYVILLE,IL,42.28308,-87.95313,geonames
LILLINGTON,NC,35.39933,-78.81585,geonames
LIMA,OH,40.74255,-84.10523,geonames
LIME SPRINGS,IA,43.44886,-92.28073,geonames
LIMESTONE,NY,42.02729,-78.62947,geonames
LIMON,CO,39.26388,-103.69217,geonames
LINCOLN,AL,33.61316,-86.11831,geonames
LINCOLN,IL,40.14838,-89.36482,geonames
LINCOLN,ME,45.36228,-68.50502,geonames
LINCOLN,NE,40.80000,-96.66696,geonames
LINCOLN PARK,MI,42.25059,-83.17854,geonames
LINDALE,TX,32.51570,-95.40940,geonames
LINDEN,NJ,40.62205,-74.24459,geonames
LINDSAY,OK,34.83480,-97.60253,geonames
LINEVILLE,AL,33.31067,-85.75441,geonames
LINWOOD,NC,35.75069,-80.31783,geonames
LITCHFIELD,IL,39.17533,-89.65426,geonames
LITCHFIELD PARK,AZ,33.49337,-112.35794,geonames
LITHIA SPRINGS,GA,33.79400,-84.66049,geonames
LITHONIA,GA,33.71233,-84.10519,geonames
LITTLE AMERICA,WY,41.54357,-109.85903,geonames
LITTLE CHUTE,WI,44.27999,-88.31844,geonames
LITTLE FALLS,MN,45.97635,-94.36250,geonames
LITTLE ROCK,AR,34.74648,-92.28959,geonames
LITTLEFIELD,AZ,36.89942,-113.93274,geonames
LITTLEFIELD,TX,33.91731,-102.32490,geonames
LIVE OAK,FL,30.29495,-82.98402,geonames
LIVERPOOL,NY,43.10646,-76.21770,geonames
LIVINGSTON,AL,32.58430,-88.18725,geonames
LIVINGSTON,LA,30.50213,-90.74787,geonames
LIVINGSTON,MT,45.66244,-110.56104,geonames
LIVINGSTON,NY,42.14203,-73.77791,geonames
LIVINGSTON,TX,30.71103,-94.93299,geonames
LIVONIA,MI,42.36837,-83.35271,geonames
LLANO,TX,30.75935,-98.67504,geonames
LOCK HAVEN,PA,41.13701,-77.44693,geonames
LOCKBOURNE,OH,39.80923,-82.97240,geonames
LOCKPORT,IL,41.58948,-88.05784,geonames
LOGAN,NM,35.36533,-103.41079,geonames
LOGAN,UT,41.73549,-111.83439,geonames
LOGANSPORT,IN,40.75448,-86.35667,geonames
LOGANTON,PA,41.03424,-77.30664,geonames
LOLO,MT,46.75881,-114.08094,geonames
LOMBARD,IL,41.88003,-88.00784,geonames
LOMIRA,WI,43.59138,-88.44371,geonames
LONDON,KY,37.12898,-84.08326,geonames
LONDON,OH,39.88645,-83.44825,geonames
LONDONDERRY,NH,42.86509,-71.37395,geonames
LONGMONT,CO,40.16721,-105.10193,geonames
LONGS,SC,33.93851,-78.73307,geonames
LONGVIEW,TX,32.50070,-94.74049,geonames
LONGVIEW,WA,46.13817,-122.93817,geonames
LONOKE,AR,34.78398,-91.89986,geonames
LORDSBURG,NM,32.35036,-108.70866,geonames
LORE CITY,OH,39.98479,-81.45845,geonames
LORENA,TX,31.38656,-97.21556,geonames
LORETTO,PA,40.50313,-78.63030,geonames
LORIS,SC,34.05628,-78.89030,geonames
LORTON,VA,38.70428,-77.22776,geonames
LOS LUNAS,NM,34.80617,-106.73336,geonames
LOTT,TX,31.20351,-97.03666,geonames
LOUDON,TN,35.73285,-84.33381,geonames
LOUISIANA,MO,39.44894,-91.05153,geonames
LOUISVILLE,GA,33.00154,-82.41124,geonames
LOUISVILLE,KY,38.25424,-85.75941,geonames
LOUISVILLE,MS,33.12374,-89.05506,geonames
LOVELL,WY,44.83745,-108.38956,geonames
LOVELOCK,NV,40.17935,-118.47348,geonames
LOVES PARK,IL,42.32002,-89.05816,geonames
LOVING,NM,32.28623,-104.09577,geonames
LOVINGTON,NM,32.94401,-103.34855,geonames
LOWELL,AR,36.25535,-94.13076,geonames
LOWELL,MI,42.93364,-85.34196,geonames
LOWELLVILLE,OH,41.03534,-80.53646,geonames
LOWRY CITY,MO,38.14003,-93.72688,geonames
LOXLEY,AL,30.61825,-87.75305,geonames
LUBBOCK,TX,33.57786,-101.85517,geonames
LUCEDALE,MS,30.92519,-88.59002,geonames
LUDLOW,MA,42.16009,-72.47592,geonames
LUFKIN,TX,31.33824,-94.72910,geonames
LUGOFF,SC,34.22737,-80.68925,geonames
LULA,GA,34.38760,-83.66629,geonames
LULING,TX,29.68051,-97.64750,geonames
LUMBER CITY,GA,31.92935,-82.67958,geonames
LUMBERTON,NC,34.61834,-79.01045,geonames
LUMBERTON,TX,30.26577,-94.19963,geonames
LUNA PIER,MI,41.80699,-83.44243,geonames
LUPTON,AZ,35.35391,-109.05370,geonames
LUSK,WY,42.76247,-104.45217,geonames
LUVERNE,MN,43.65414,-96.21281,geonames
LUXEMBURG,WI,44.53861,-87.70398,geonames
LYMAN,WY,41.32745,-110.29293,geonames
LYNCHBURG,VA,37.41375,-79.14225,geonames
LYNDON STATION,WI,43.67472,-87.94870,geonames
LYNN,AL,34.04705,-87.54974,geonames
LYON,MS,34.21789,-90.54204,geonames
LYTLE,TX,29.23329,-98.79641,geonames
MACCLENNY,FL,30.28218,-82.12206,geonames
MACOMB,IL,40.45921,-90.67180,geonames
MACON,GA,32.84069,-83.63240,geonames
MACON,MO,39.74226,-92.47269,geonames
MADILL,OK,34.09038,-96.77167,geonames
MADISON,AL,34.69926,-86.74833,geonames
MADISON,CT,41.27954,-72.59843,geonames
MADISON,FL,30.46938,-83.41293,geonames
MADISON,GA,33.59568,-83.46794,geonames
MADISON,IN,38.73589,-85.37996,geonames
MADISON,MS,32.46181,-90.11536,geonames
MADISON,OH,41.77116,-81.04982,geonames
MADISON,WI,43.07305,-89.40123,geonames
MADISON HEIGHTS,VA,37.43098,-79.12308,geonames
MADISONVILLE,KY,37.32810,-87.49889,geonames
MADISONVILLE,TX,30.94991,-95.91162,geonames
MADRAS,OR,44.63345,-121.12949,geonames
MAGEE,MS,31.87377,-89.73369,geonames
MAGNA,UT,40.70911,-112.10161,geonames
MAGNOLIA,AR,33.26707,-93.23933,geonames
MAHOMET,IL,40.19531,-88.40422,geonames
MAHWAH,NJ,41.08871,-74.14376,geonames
MALAD CITY,ID,42.19159,-112.25080,geonames
MALTA BEND,MO,39.19335,-93.36299,geonames
MALVERN,AR,34.36231,-92.81295,geonames
MALVERN,OH,40.69173,-81.18121,geonames
MANASSAS,VA,38.75095,-77.47527,geonames
MANCHESTER,IA,42.48415,-91.45543,geonames
MANCHESTER,TN,35.48174,-86.08860,geonames
MANDAN,ND,46.82666,-100.88958,geonames
MANHEIM,PA,40.16343,-76.39496,geonames
MANISTIQUE,MI,45.95775,-86.24625,geonames
MANITOWOC,WI,44.08861,-87.65758,geonames
MANKATO,MN,44.15906,-94.00915,geonames
MANNING,IA,41.90915,-95.06499,geonames
MANNING,SC,33.69516,-80.21091,geonames
MANSFIELD,AR,35.05954,-94.25271,geonames
MANSFIELD,LA,32.03766,-93.70018,geonames
MANSFIELD,MO,37.10672,-92.58072,geonames
MANSFIELD,OH,40.75839,-82.51545,geonames
MANSON,IA,42.52914,-94.53414,geonames
MANSURA,LA,31.05797,-92.04901,geonames
MANTENO,IL,41.25059,-87.83143,geonames
MANTUA,OH,41.28394,-81.22399,geonames
MAPLE HILL,KS,39.08472,-96.02805,geonames
MAPLESVILLE,AL,32.78897,-86.87353,geonames
MAQUOKETA,IA,42.06891,-90.66569,geonames
MARANA,AZ,32.43674,-111.22538,geonames
MARATHON,FL,24.71375,-81.09035,geonames
MARBLE FALLS,TX,30.57841,-98.27507,geonames
MARCUS,IA,42.82582,-95.80751,geonames
MARDELA SPRINGS,MD,38.45984,-75.75910,geonames
MARENGO,OH,40.40089,-82.81073,geonames
MARIANNA,FL,30.77436,-85.22687,geonames
MARIBEL,WI,44.27638,-87.80731,geonames
MARIETTA,GA,33.95260,-84.54993,geonames
MARIETTA,OH,39.41535,-81.45484,geonames
MARIETTA,OK,33.93704,-97.11668,geonames
MARIETTA,PA,40.05704,-76.55219,geonames
MARINETTE,WI,45.09998,-87.63066,geonames
MARION,AR,35.21453,-90.19648,geonames
MARION,IA,42.03417,-91.59768,geonames
MARION,IL,37.73061,-88.93313,geonames
MARION,IN,40.55837,-85.65914,geonames
MARION,NC,35.68401,-82.00927,geonames
MARION,OH,40.58867,-83.12852,geonames
MARION,SC,34.17822,-79.40061,geonames
MARION,TX,29.57134,-98.14029,geonames
MARLETTE,MI,43.32697,-83.08022,geonames
MARLIN,TX,31.30629,-96.89804,geonames
MARLOW,OK,34.64813,-97.95809,geonames
MARQUETTE,MI,46.54354,-87.39542,geonames
MARRERO,LA,29.89937,-90.10035,geonames
MARSHALL,IL,39.39143,-87.69364,geonames
MARSHALL,MI,42.27226,-84.96331,geonames
MARSHALL,TX,32.54487,-94.36742,geonames
MARSHALL,WI,43.16833,-89.06678,geonames
MARSHALLTOWN,IA,42.04943,-92.90798,geonames
MARSHFIELD,WI,44.66885,-90.17180,geonames
MARSING,ID,43.54544,-116.81320,geonames
MARSTON,MO,36.51895,-89.61258,geonames
MARTINSBURG,WV,39.45621,-77.96389,geonames
MARTINSVILLE,IL,39.33559,-87.88198,geonames
MARTINSVILLE,IN,39.42783,-86.42833,geonames
MARTINSVILLE,VA,36.69153,-79.87254,geonames
MARYSVILLE,KS,39.84111,-96.64724,geonames
MARYSVILLE,WA,48.05176,-122.17708,geonames
MARYVILLE,MO,40.34610,-94.87247,geonames
MARYVILLE,TN,35.75647,-83.97046,geonames
MASCOTTE,FL,28.57833,-81.88675,geonames
MASCOUTAH,IL,38.49033,-89.79315,geonames
MASON,OH,39.36006,-84.30994,geonames
MASON,TN,35.41175,-89.53285,geonames
MASON,TX,30.74879,-99.23061,geonames
MASON CITY,IA,43.15357,-93.20104,geonames
MASSILLON,OH,40.79672,-81.52151,geonames
MATFIELD GREEN,KS,38.15918,-96.56057,geonames
MATHEWS,LA,29.68632,-90.54675,geonames
MATHIS,TX,28.09446,-97.82805,geonames
MATHISTON,MS,33.54012,-89.12423,geonames
MATTAWAN,MI,42.20948,-85.78445,geonames
MATTHEWS,MO,36.75922,-89.58675,geonames
MATTOON,IL,39.48309,-88.37283,geonames
MAUMEE,OH,41.56283,-83.65382,geonames
MAUMELLE,AR,34.86676,-92.40432,geonames
MAUSTON,WI,43.79719,-90.07735,geonames
MAX MEADOWS,VA,36.97040,-80.94953,geonames
MAXTON,NC,34.73516,-79.34893,geonames
MAXWELL,TX,29.88105,-97.79334,geonames
MAYER,AZ,34.39781,-112.23627,geonames
MAYFIELD,KY,36.74172,-88.63672,geonames
MAYSVILLE,KY,38.64119,-83.74437,geonames
MC ALPIN,FL,30.13912,-82.95180,geonames-fuzzy
MC CALLA,AL,33.34872,-87.01416,geonames-fuzzy
MC CRORY,AR,35.25620,-91.20012,geonames-fuzzy
MC DERMITT,NV,41.99739,-117.71820,geonames
MC DONALD,TN,35.11341,-84.98273,geonames
MC GRAW,NY,42.59618,-76.09326,geonames
MC KEES ROCKS,PA,40.46562,-80.06561,geonames-fuzzy
MC LEAN,IL,40.31448,-89.16981,geonames-fuzzy
MC LEANSVILLE,NC,36.10736,-79.65864,geonames
MCALESTER,OK,34.93343,-95.76971,geonames
MCALLEN,TX,26.20341,-98.23001,geonames
MCCAMMON,ID,42.65047,-112.19302,geonames
MCCOMB,MS,31.24379,-90.45315,geonames
MCDONOUGH,GA,33.44734,-84.14686,geonames
MCHENRY,IL,42.33335,-88.26675,geonames
MCPHERSON,KS,38.37084,-97.66421,geonames
MEAD,CO,40.23332,-104.99859,geonames
MEADE,KS,37.28558,-100.34015,geonames
MEADOWVIEW,VA,36.76039,-81.86290,geonames
MEBANE,NC,36.09597,-79.26696,geonames
MECHANICSBURG,PA,40.21426,-77.00859,geonames
MEDARYVILLE,IN,41.08060,-86.89196,geonames
MEDFORD,NY,40.81760,-73.00011,geonames
MEDFORD,WI,45.13858,-90.34014,geonames
MEDIAPOLIS,IA,41.00809,-91.16404,geonames
MEDICINE LODGE,KS,37.28113,-98.58036,geonames
MEDWAY,ME,45.60894,-68.53086,geonames
MEEKER,CO,40.03747,-107.91313,geonames
MELROSE,MN,45.67469,-94.80752,geonames
MELROSE,NM,34.43035,-103.63246,geonames
MELROSE PARK,IL,41.90059,-87.85673,geonames
MEMPHIS,IN,38.48340,-85.76163,geonames
MEMPHIS,MI,42.89642,-82.76881,geonames
MEMPHIS,TN,35.14953,-90.04898,geonames
MEMPHIS,TX,34.72478,-100.53401,geonames
MENASHA,WI,44.20221,-88.44650,geonames
MENDON,OH,40.67338,-84.51884,geonames
MENDOTA,IL,41.54725,-89.11759,geonames
MENOMONIE,WI,44.87552,-91.91934,geonames
MENTONE,TX,31.70513,-103.59935,geonames
MERCEDES,TX,26.14980,-97.91361,geonames
MERCERSBURG,PA,39.82787,-77.90333,geonames
MERIDIAN,MS,32.36431,-88.70366,geonames
MERIDIAN,TX,31.92321,-97.65669,geonames
MERKEL,TX,32.47068,-100.01287,geonames
MERRILL,WI,45.18052,-89.68346,geonames
MERRILLVILLE,IN,41.48281,-87.33281,geonames
MERRIMACK,NH,42.86509,-71.49340,geonames
MESA,AZ,33.42227,-111.82264,geonames
MESQUITE,NV,36.80553,-114.06719,geonames
MESQUITE,TX,32.76680,-96.59916,geonames
METHUEN,MA,42.72620,-71.19089,geonames
METROPOLIS,IL,37.15117,-88.73200,geonames
METTER,GA,32.39712,-82.06012,geonames
MEXIA,TX,31.67989,-96.48220,geonames
MEXICO,MO,39.16976,-91.88295,geonames
MIAMI,FL,25.77427,-80.19366,geonames
MICHIGAN CITY,IN,41.70754,-86.89503,geonames
MIDDLE RIVER,MD,39.33427,-76.43941,geonames
MIDDLEBURG,FL,30.06885,-81.86038,geonames
MIDDLEBURY,IN,41.67533,-85.70610,geonames
MIDDLEBURY CENTER,PA,41.84368,-77.27442,geonames
MIDDLESBORO,KY,36.60842,-83.71658,geonames
MIDDLETON,MI,43.18337,-84.70889,geonames
MIDDLETON,WI,43.09722,-89.50429,geonames
